Discovered 1154 test files (24268 tests) under ['tests']; running with -j 20
[  0.0% |     6/24268 | ✓6 | ✗0] ✓ tests/acp/test_registry_manifest.py (6✓, 1.6s)
[  0.0% |    11/24268 | ✓11 | ✗ 0] ✓ tests/acp_adapter/test_detect_provider_entra.py (5✓, 1.9s)
[  0.1% |    16/24268 | ✓16 | ✗ 0] ✓ tests/agent/lsp/test_backend_gate.py (5✓, 2.1s)
[  0.1% |    23/24268 | ✓23 | ✗ 0] ✓ tests/acp/test_approval_isolation.py (7✓, 2.4s)
[  0.1% |    29/24268 | ✓29 | ✗ 0] ✓ tests/acp_adapter/test_acp_commands.py (6✓, 2.5s)
[  0.1% |    36/24268 | ✓36 | ✗ 0] ✓ tests/agent/lsp/test_broken_set.py (7✓, 2.5s)
[  0.2% |    42/24268 | ✓42 | ✗ 0] ✓ tests/agent/lsp/test_client_e2e.py (6✓, 2.6s)
[  0.2% |    52/24268 | ✓52 | ✗ 0] ✓ tests/acp/test_auth.py (10✓, 3.0s)
[  0.3% |    61/24268 | ✓61 | ✗ 0] ✓ tests/acp/test_ping_suppression.py (9✓, 3.0s)
[  0.3% |    70/24268 | ✓70 | ✗ 0] ✓ tests/acp/test_permissions.py (9✓, 3.2s)
[  0.3% |    78/24268 | ✓78 | ✗ 0] ✓ tests/acp_adapter/test_acp_images.py (8✓, 3.3s)
[  0.4% |    86/24268 | ✓83 | ✗ 3] ✗ tests/acp/test_edit_approval.py (5✓ 3✗, 3.5s)

  ╔╍ Failed: tests/acp/test_edit_approval.py ╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍
  ║         target = tmp_path / "sample.txt"
  ║         target.write_text("alpha\nbeta\n", encoding="utf-8")
  ║         proposals = []
  ║     
  ║         set_edit_approval_requester(lambda proposal: proposals.append(proposal) or True)
  ║     
  ║         result = json.loads(
  ║             handle_function_call(
  ║                 "patch",
  ║                 {
  ║                     "mode": "replace",
  ║                     "path": str(target),
  ║                     "old_string": "beta\n",
  ║                     "new_string": "gamma\n",
  ║                 },
  ║                 task_id="acp-patch-approve",
  ║             )
  ║         )
  ║     
  ║ >       assert result.get("success") is True
  ║ E       AssertionError: assert None is True
  ║ E        +  where None = <built-in method get of dict object at 0x108d5a7c0>('success')
  ║ E        +    where <built-in method get of dict object at 0x108d5a7c0> = {'error': 'Refusing to write to sensitive system path: /private/var/folders/t3/_6xw7th15cqf0kfpv5cswn640000gn/T/pytest...-9152/test_patch_replace_approval_re0/sample.txt\nUse the terminal tool with sudo if you need to modify system files.'}.get
  ║ 
  ║ tests/acp/test_edit_approval.py:178: AssertionError
  ║ =========================== short test summary info ============================
  ║ FAILED tests/acp/test_edit_approval.py::test_write_file_approval_mutates_and_request_includes_diff
  ║ FAILED tests/acp/test_edit_approval.py::test_write_file_new_file_request_has_empty_old_text
  ║ FAILED tests/acp/test_edit_approval.py::test_patch_replace_approval_request_includes_full_file_diff
  ║ ========================= 3 failed, 5 passed in 2.94s ==========================
  ║
  ║  Repro: python -m pytest tests/acp/test_edit_approval.py
  ╚╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍

[  0.4% |    94/24268 | ✓91 | ✗ 3] ✓ tests/acp/test_mcp_e2e.py (8✓, 3.9s)
[  1.9% |   449/24268 | ✓446 | ✗  3] ✓ tests/agent/test_auxiliary_transport_autodetect.py (21✓, 6.7s)
[  1.9% |   450/24268 | ✓447 | ✗  3] ✓ tests/agent/test_curator_activity.py (1✓, 0.5s)
[  1.9% |   464/24268 | ✓461 | ✗  3] ✓ tests/agent/test_context_references.py (14✓, 4.4s)
[  2.0% |   483/24268 | ✓480 | ✗  3] ✓ tests/agent/test_context_engine.py (19✓, 5.1s)
[  2.0% |   497/24268 | ✓494 | ✗  3] ✓ tests/agent/test_copilot_acp_deprecation.py (14✓, 3.6s)
[  2.1% |   507/24268 | ✓504 | ✗  3] ✓ tests/agent/test_credential_pool_routing.py (10✓, 3.2s)
[  2.2% |   534/24268 | ✓531 | ✗  3] ✓ tests/agent/test_compressor_historical_media.py (27✓, 7.1s)
[  2.2% |   537/24268 | ✓534 | ✗  3] ✓ tests/agent/test_custom_provider_extra_body.py (3✓, 1.5s)
[  2.3% |   566/24268 | ✓563 | ✗  3] ✓ tests/agent/test_auxiliary_named_custom_providers.py (29✓, 9.0s)
[  2.3% |   569/24268 | ✓566 | ✗  3] ✓ tests/agent/test_direct_provider_url_detection.py (3✓, 1.5s)
[  2.4% |   579/24268 | ✓576 | ✗  3] ✓ tests/agent/test_curator_reports.py (10✓, 2.8s)
[  2.4% |   588/24268 | ✓585 | ✗  3] ✓ tests/agent/test_deepseek_anthropic_thinking.py (9✓, 2.6s)
[  2.6% |   627/24268 | ✓624 | ✗  3] ✓ tests/agent/test_azure_identity_adapter.py (39✓, 10.3s)
[  2.6% |   637/24268 | ✓634 | ✗  3] ✓ tests/agent/test_display_emoji.py (10✓, 2.6s)
[  2.6% |   640/24268 | ✓637 | ✗  3] ✓ tests/agent/test_codex_ttfb_watchdog.py (3✓, 10.1s)
[  2.7% |   646/24268 | ✓643 | ✗  3] ✓ tests/agent/test_external_skills_dirs_cache.py (6✓, 1.7s)
[  2.7% |   657/24268 | ✓654 | ✗  3] ✓ tests/agent/test_external_skills.py (11✓, 2.9s)
[  3.0% |   727/24268 | ✓724 | ✗  3] ✓ tests/acp/test_tools.py (70✓, 18.5s)
[  3.1% |   752/24268 | ✓749 | ✗  3] ✓ tests/agent/test_curator_backup.py (25✓, 6.7s)
[  3.2% |   776/24268 | ✓773 | ✗  3] ✓ tests/agent/test_display_todo_progress.py (24✓, 6.3s)
[  3.3% |   800/24268 | ✓797 | ✗  3] ✓ tests/agent/test_display_tool_failure.py (24✓, 6.4s)
[  3.4% |   818/24268 | ✓815 | ✗  3] ✓ tests/agent/test_file_safety.py (18✓, 4.8s)
[  3.4% |   825/24268 | ✓822 | ✗  3] ✓ tests/agent/test_gemini_fast_fallback.py (7✓, 2.6s)
[  3.5% |   841/24268 | ✓838 | ✗  3] ✓ tests/agent/test_file_safety_cross_profile.py (16✓, 4.4s)
[  3.7% |   896/24268 | ✓893 | ✗  3] ✓ tests/agent/test_bedrock_integration.py (55✓, 15.2s)
[  3.8% |   927/24268 | ✓924 | ✗  3] ✓ tests/agent/test_display.py (31✓, 8.2s)
[  3.9% |   947/24268 | ✓944 | ✗  3] ✓ tests/agent/test_file_safety_credentials.py (20✓, 5.5s)
[  3.9% |   958/24268 | ✓955 | ✗  3] ✓ tests/agent/test_gemini_native_adapter.py (11✓, 3.3s)
[  4.0% |   960/24268 | ✓957 | ✗  3] ✓ tests/agent/test_last_total_tokens.py (2✓, 0.9s)
[  4.0% |   970/24268 | ✓967 | ✗  3] ✓ tests/agent/test_image_gen_registry.py (10✓, 2.8s)
[  4.0% |   981/24268 | ✓978 | ✗  3] ✓ tests/agent/test_gemini_schema.py (11✓, 3.2s)
[  4.4% |  1059/24268 | ✓1056 | ✗   3] ✓ tests/acp/test_server.py (78✓, 24.1s)
[  4.6% |  1105/24268 | ✓1102 | ✗   3] ✓ tests/agent/test_curator_classification.py (46✓, 12.0s)
[  4.6% |  1127/24268 | ✓1124 | ✗   3] ✓ tests/agent/test_gemini_free_tier_gate.py (22✓, 5.9s)
[  4.8% |  1175/24268 | ✓1172 | ✗   3] ✓ tests/agent/test_curator.py (48✓, 13.0s)
[  4.9% |  1192/24268 | ✓1189 | ✗   3] ✓ tests/agent/test_kimi_coding_anthropic_thinking.py (17✓, 4.7s)
[  5.0% |  1207/24268 | ✓1204 | ✗   3] ✓ tests/agent/test_markdown_tables.py (15✓, 4.2s)
[  5.0% |  1216/24268 | ✓1213 | ✗   3] ✓ tests/agent/test_minimax_auxiliary_url.py (9✓, 2.6s)
[  5.1% |  1228/24268 | ✓1225 | ✗   3] ✓ tests/agent/test_memory_session_switch.py (12✓, 3.5s)
[  5.3% |  1295/24268 | ✓1292 | ✗   3] ✓ tests/agent/test_credential_pool.py (67✓, 18.1s)
[  5.4% |  1309/24268 | ✓1306 | ✗   3] ✓ tests/agent/test_memory_user_id.py (14✓, 4.6s)
[  5.4% |  1318/24268 | ✓1315 | ✗   3] ✓ tests/agent/test_model_metadata_ssl.py (9✓, 2.6s)
[  5.4% |  1321/24268 | ✓1318 | ✗   3] ✓ tests/agent/test_nous_oauth_401_guidance.py (3✓, 1.2s)
[  5.5% |  1343/24268 | ✓1340 | ✗   3] ✓ tests/agent/test_model_metadata_local_ctx.py (22✓, 6.0s)
[  5.9% |  1426/24268 | ✓1423 | ✗   3] ✓ tests/agent/test_context_compressor.py (83✓, 23.5s)
[  6.0% |  1465/24268 | ✓1462 | ✗   3] ✓ tests/agent/test_local_stream_timeout.py (39✓, 10.0s)
[  6.2% |  1508/24268 | ✓1505 | ✗   3] ✓ tests/agent/test_i18n.py (43✓, 11.9s)
[  6.2% |  1514/24268 | ✓1511 | ✗   3] ✓ tests/agent/test_portal_tags.py (6✓, 1.8s)
[  6.3% |  1526/24268 | ✓1523 | ✗   3] ✓ tests/agent/test_non_stream_stale_timeout.py (12✓, 5.8s)
[  6.4% |  1558/24268 | ✓1555 | ✗   3] ✓ tests/agent/test_models_dev.py (32✓, 8.4s)
[  6.7% |  1614/24268 | ✓1611 | ✗   3] ✓ tests/agent/test_insights.py (56✓, 14.7s)
[  6.9% |  1671/24268 | ✓1668 | ✗   3] ✓ tests/agent/test_image_routing.py (57✓, 15.1s)
[  7.1% |  1713/24268 | ✓1710 | ✗   3] ✓ tests/agent/test_minimax_provider.py (42✓, 12.1s)
[  7.5% |  1831/24268 | ✓1828 | ✗   3] ✓ tests/agent/test_bedrock_adapter.py (118✓, 30.5s)
[  7.6% |  1845/24268 | ✓1842 | ✗   3] ✓ tests/agent/test_prompt_caching.py (14✓, 3.9s)
[  7.7% |  1877/24268 | ✓1874 | ✗   3] ✓ tests/agent/test_nous_rate_guard.py (32✓, 8.6s)
[  7.8% |  1892/24268 | ✓1889 | ✗   3] ✓ tests/agent/test_proxy_and_url_validation.py (15✓, 4.3s)
[  7.9% |  1925/24268 | ✓1922 | ✗   3] ✓ tests/agent/test_onboarding.py (33✓, 8.7s)
[  8.1% |  1967/24268 | ✓1964 | ✗   3] ✓ tests/agent/test_moonshot_schema.py (42✓, 10.9s)
[  8.1% |  1973/24268 | ✓1970 | ✗   3] ✓ tests/agent/test_skill_commands_reload.py (6✓, 1.7s)
[  8.2% |  1997/24268 | ✓1994 | ✗   3] ✓ tests/agent/test_rate_limit_tracker.py (24✓, 6.3s)
[  8.6% |  2085/24268 | ✓2082 | ✗   3] ✓ tests/agent/test_gemini_cloudcode.py (88✓, 23.3s)
[  8.7% |  2100/24268 | ✓2097 | ✗   3] ✓ tests/agent/test_skill_utils.py (15✓, 4.0s)
[  8.7% |  2107/24268 | ✓2104 | ✗   3] ✓ tests/agent/test_subagent_stop_hook.py (7✓, 2.4s)
[  8.9% |  2153/24268 | ✓2150 | ✗   3] ✓ tests/agent/test_openrouter_response_cache.py (46✓, 12.2s)
[  9.2% |  2227/24268 | ✓2224 | ✗   3] ✓ tests/agent/test_memory_provider.py (74✓, 19.1s)
[  9.2% |  2235/24268 | ✓2232 | ✗   3] ✓ tests/agent/test_save_url_image.py (8✓, 5.9s)
[  9.3% |  2258/24268 | ✓2255 | ✗   3] ✓ tests/agent/test_shell_hooks_consent.py (23✓, 6.1s)
[  9.3% |  2261/24268 | ✓2258 | ✗   3] ✓ tests/agent/test_tool_result_classification.py (3✓, 1.0s)
[  9.4% |  2282/24268 | ✓2279 | ✗   3] ✓ tests/agent/test_streaming_context_scrubber.py (21✓, 5.3s)
[  9.5% |  2303/24268 | ✓2300 | ✗   3] ✓ tests/agent/test_subagent_progress.py (21✓, 5.6s)
[ 10.1% |  2456/24268 | ✓2447 | ✗   9] ✗ tests/agent/test_anthropic_adapter.py (147✓ 6✗, 40.1s)

  ╔╍ Failed: tests/agent/test_anthropic_adapter.py ╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍
  ║         int(num_str). This can be used to use another datatype or parser
  ║         for JSON integers (e.g. float).
  ║     
  ║         ``parse_constant``, if specified, will be called with one of the
  ║         following strings: -Infinity, Infinity, NaN.
  ║         This can be used to raise an exception if invalid JSON numbers
  ║         are encountered.
  ║     
  ║         To use a custom ``JSONDecoder`` subclass, specify it with the ``cls``
  ║         kwarg; otherwise ``JSONDecoder`` is used.
  ║         """
  ║         if isinstance(s, str):
  ║             if s.startswith('\ufeff'):
  ║                 raise JSONDecodeError("Unexpected UTF-8 BOM (decode using utf-8-sig)",
  ║                                       s, 0)
  ║         else:
  ║             if not isinstance(s, (bytes, bytearray)):
  ║ >               raise TypeError(f'the JSON object must be str, bytes or bytearray, '
  ║                                 f'not {s.__class__.__name__}')
  ║ E               TypeError: the JSON object must be str, bytes or bytearray, not MagicMock
  ║ 
  ║ /Library/Frameworks/Python.framework/Versions/3.13/lib/python3.13/json/__init__.py:339: TypeError
  ║ =========================== short test summary info ============================
  ║ FAILED tests/agent/test_anthropic_adapter.py::TestResolveAnthropicToken::test_falls_back_to_claude_code_credentials
  ║ FAILED tests/agent/test_anthropic_adapter.py::TestResolveAnthropicToken::test_prefers_refreshable_claude_code_credentials_over_static_anthropic_token
  ║ FAILED tests/agent/test_anthropic_adapter.py::TestResolveWithRefresh::test_static_env_oauth_token_does_not_block_refreshable_claude_creds
  ║ FAILED tests/agent/test_anthropic_adapter.py::TestRunOauthSetupToken::test_returns_token_from_credential_files
  ║ FAILED tests/agent/test_anthropic_adapter.py::TestRunOauthSetupToken::test_returns_token_from_env_var
  ║ FAILED tests/agent/test_anthropic_adapter.py::TestRunOauthSetupToken::test_returns_none_when_no_creds_found
  ║ ======================== 6 failed, 147 passed in 39.91s ========================
  ║
  ║  Repro: python -m pytest tests/agent/test_anthropic_adapter.py
  ╚╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍╍

[ 10.2% |  2466/24268 | ✓2457 | ✗   9] ✓ tests/agent/test_system_prompt_restore.py (10✓, 2.9s)
[ 10.2% |  2484/24268 | ✓2475 | ✗   9] ✓ tests/agent/test_subdirectory_hints.py (18✓, 4.8s)
[ 10.4% |  2517/24268 | ✓2508 | ✗   9] ✓ tests/agent/test_skill_bundles.py (33✓, 8.3s)
[ 10.4% |  2519/24268 | ✓2510 | ✗   9] ✓ tests/agent/test_vision_resolved_args.py (2✓, 1.0s)
[ 10.4% |  2532/24268 | ✓2523 | ✗   9] ✓ tests/agent/test_tool_guardrails.py (13✓, 3.4s)
[ 10.7% |  2588/24268 | ✓2579 | ✗   9] ✓ tests/agent/test_plugin_llm.py (56✓, 14.2s)
[ 10.7% |  2598/24268 | ✓2589 | ✗   9] ✓ tests/agent/test_video_gen_registry.py (10✓, 2.7s)
[ 10.8% |  2609/24268 | ✓2600 | ✗   9] ✓ tests/agent/test_usage_pricing.py (11✓, 3.0s)
[ 10.8% |  2629/24268 | ✓2620 | ✗   9] ✓ tests/agent/test_title_generator.py (20✓, 6.0s)
[ 10.9% |  2645/24268 | ✓2636 | ✗   9] ✓ tests/agent/test_unsupported_parameter_retry.py (16✓, 4.9s)
[ 11.0% |  2664/24268 | ✓2655 | ✗   9] ✓ tests/agent/test_unsupported_temperature_retry.py (19✓, 5.5s)
[ 11.1% |  2705/24268 | ✓2696 | ✗   9] ✓ tests/agent/test_skill_commands.py (41✓, 11.9s)
[ 11.3% |  2732/24268 | ✓2723 | ✗   9] ✓ tests/agent/test_transcription_registry.py (27✓, 7.0s)
[ 11.3% |  2744/24268 | ✓2735 | ✗   9] ✓ tests/agent/test_vision_routing_31179.py (12✓, 4.9s)
[ 11.4% |  2775/24268 | ✓2766 | ✗   9] ✓ tests/agent/test_think_scrubber.py (31✓, 8.2s)
[ 11.5% |  2794/24268 | ✓2785 | ✗   9] ✓ tests/agent/transports/test_bedrock_transport.py (19✓, 5.1s)
[ 11.6% |  2803/24268 | ✓2794 | ✗   9] ✓ tests/agent/transports/test_hermes_tools_mcp_server.py (9✓, 2.6s)
[ 12.1% |  2943/24268 | ✓2934 | ✗   9] ✓ tests/agent/test_error_classifier.py (140✓, 35.6s)
[ 12.9% |  3119/24268 | ✓3110 | ✗   9] ✓ tests/agent/test_auxiliary_client.py (176✓, 46.4s)
[ 12.9% |  3123/24268 | ✓3114 | ✗   9] ✓ tests/cli/test_cli_background_tui_refresh.py (4✓, 1.4s)
[ 12.9% |  3131/24268 | ✓3122 | ✗   9] ✓ tests/cli/test_busy_input_mode_command.py (8✓, 2.3s)
[ 13.3% |  3233/24268 | ✓3224 | ✗   9] ✓ tests/agent/test_model_metadata.py (102✓, 26.9s)
[ 13.5% |  3286/24268 | ✓3277 | ✗   9] ✓ tests/agent/test_shell_hooks.py (53✓, 15.6s)
[ 13.6% |  3294/24268 | ✓3285 | ✗   9] ✓ tests/cli/test_bracketed_paste_timeout.py (8✓, 3.1s)
[ 13.7% |  3317/24268 | ✓3308 | ✗   9] ✓ tests/agent/transports/test_codex_event_projector.py (23✓, 6.1s)
[ 13.8% |  3344/24268 | ✓3335 | ✗   9] ✓ tests/agent/transports/test_codex_app_server_runtime.py (27✓, 7.3s)
[ 13.8% |  3355/24268 | ✓3346 | ✗   9] ✓ tests/cli/test_cli_approval_ui.py (11✓, 3.4s)
[ 13.8% |  3359/24268 | ✓3350 | ✗   9] ✓ tests/cli/test_cli_copy_command.py (4✓, 1.5s)
[ 13.9% |  3364/24268 | ✓3355 | ✗   9] ✓ tests/cli/test_cli_extension_hooks.py (5✓, 1.8s)
[ 13.9% |  3380/24268 | ✓3371 | ✗   9] ✓ tests/cli/test_branch_command.py (16✓, 4.5s)
[ 14.0% |  3391/24268 | ✓3382 | ✗   9] ✓ tests/cli/test_cli_bracketed_paste_sanitizer.py (11✓, 3.1s)
[ 14.0% |  3398/24268 | ✓3389 | ✗   9] ✓ tests/cli/test_cli_external_editor.py (7✓, 2.0s)
[ 14.1% |  3421/24268 | ✓3412 | ✗   9] ✓ tests/agent/transports/test_transport.py (23✓, 6.0s)
[ 14.2% |  3437/24268 | ✓3428 | ✗   9] ✓ tests/cli/test_cli_background_status_indicator.py (16✓, 4.3s)
[ 14.2% |  3439/24268 | ✓3430 | ✗   9] ✓ tests/cli/test_cli_insights_command.py (2✓, 0.9s)
[ 14.2% |  3446/24268 | ✓3437 | ✗   9] ✓ tests/cli/test_cli_goal_interrupt.py (7✓, 2.2s)
[ 14.2% |  3448/24268 | ✓3439 | ✗   9] ✓ tests/cli/test_cli_loading_indicator.py (2✓, 0.8s)
[ 14.4% |  3495/24268 | ✓3486 | ✗   9] ✓ tests/agent/test_tts_registry.py (47✓, 12.2s)
[ 14.4% |  3504/24268 | ✓3495 | ✗   9] ✓ tests/cli/test_cli_force_redraw.py (9✓, 2.8s)
[ 14.4% |  3505/24268 | ✓3496 | ✗   9] ✓ tests/cli/test_cli_interrupt_subagent.py (1✓, 1.4s)
[ 14.5% |  3521/24268 | ✓3512 | ✗   9] ✓ tests/cli/test_cli_browser_connect.py (16✓, 4.2s)
[ 14.6% |  3531/24268 | ✓3522 | ✗   9] ✓ tests/cli/test_cli_context_warning.py (10✓, 3.8s)
[ 14.6% |  3540/24268 | ✓3531 | ✗   9] ✓ tests/cli/test_cli_image_command.py (9✓, 2.6s)
[ 14.9% |  3622/24268 | ✓3613 | ✗   9] ✓ tests/agent/test_redact.py (82✓, 20.9s)
[ 14.9% |  3624/24268 | ✓3615 | ✗   9] ✓ tests/cli/test_cli_retry.py (2✓, 1.0s)
[ 14.9% |  3627/24268 | ✓3618 | ✗   9] ✓ tests/cli/test_cli_reload_skills.py (3✓, 1.2s)
[ 15.0% |  3633/24268 | ✓3624 | ✗   9] ✓ tests/cli/test_cli_mcp_config_watch.py (6✓, 1.9s)
[ 15.0% |  3636/24268 | ✓3627 | ✗   9] ✓ tests/cli/test_cli_preloaded_skills.py (3✓, 1.8s)
